Media,Date,Title,Url,Content
한국경제,2017.08.22,[신용카드로 알찬 휴가] 주유소 등 차량 관련 모든 가맹점에서 할인,http://news.hankyung.com/article/2017082272101,원기찬 사장삼성카드는 휴가철에 유용하게 쓸 수 있는 신용카드로 카라이프 삼성카드 DISCOUNT를 추천했다.이 카드는 주유를 비롯해 차량과 관련한 모든 가맹점에서 할인 혜택을 제공한다. 전월 신용카드 이용금액이 50만원 이상이면 모든 주유소에서 L당 90원의 할인 혜택을 준다. 1일 1회당 주유 금액 10만원까지 할인해주며 월 2만원까지 할인받을 수 있다.경유와 등유는 휘발유가 기준으로 환산해 적용한다. 직전 3개월 평균 신용카드 이용금액이 30만원 이상이면 엔진오일 교환 시 2만원 현장할인 혜택도 연 2회 제공한다. 전월 신용카드 이용금액이 50만원 이상인 회원이 삼성화재 자동차 보험료를 30만원 이상 결제하면 2만원의 결제일 할인 혜택을 연 1회 받을 수 있다. 카카오 드라이버 10 결제일 할인 혜택도 매달 한 번 3000원까지 이용할 수 있다.관련기사전문가가 지목한 금융 위험요인은 미중 무역분쟁경제 성장세 둔화기업은행 모바일서 6자리 비밀번호로 모든 거래 가능제2금융권 DSR 도입 코앞으로불법사금융 풍선효과 우려일상생활에 꼭 필요한 실용적인 혜택도 제공한다. 전월 신용카드 이용금액이 50만원 이상이면 할인 한도 없이 모든 가맹점에서 기본 0.5 할인점소셜커머스 업종에서 1 커피전문점과 편의점 업종에서 2의 결제일 할인 혜택을 제공한다. CGV 롯데시네마 메가박스에서 영화티켓을 1만원 이상 결제 시 5000원 할인 혜택을 월 1회 연 12회 제공한다. 연회비는 4만9000원이다. 처음 삼성카드에서 신용카드를 발급받은 가입자는 연회비를 돌려준다. 내달 30일까지 우편 명세서에서 스마트우편 명세서 등 디지털 명세서로 변경한 회원 중 3명을 추첨해 다이슨 무선 청소기를 증정한다. 삼성카드 디지털 명세서는 스마트 우편명세서 모바일 명세서 이메일 명세서 카카오페이 청구서 T스마트청구서 엠포스트Mpost 명세서 등 6가지 방식으로 받아볼 수 있다.삼성카드 홈페이지나 카카오페이 T스마트청구서 등을 통해 이벤트에 참여할 수 있다. 삼성카드 관계자는 자동차주유 관련 특화 혜택과 함께 일상생활에 꼭 필요한 실용적인 서비스를 제공하는 상품이라며 앞으로도 빅데이터를 기반으로 고객의 소비 패턴을 반영한 상품을 선보일 예정이라고 말했다.이현일 기자 hiunealhankyung.com
한국경제,2017.08.25,당뇨보험 가입 서두르세요…환자가 가입 땐 보험료 최대 3배,http://news.hankyung.com/article/2017082516831,보험사들이 당뇨병 전용보험을 잇달아 내놓고 있다. 당뇨병 환자가 갈수록 늘어나면서 관련 시장이 커지고 있어서다. 전문가들은 부모가 당뇨병을 앓았다면 자녀들이 젊을 때 미리 당뇨병 전용보험에 가입하는 것을 적극 고려해볼 만하다고 조언한다. 나중에 가입하면 보험료가 최대 세 배가량 비싸질 수 있어서다.삼성화재는 당뇨병 관련 보험을 이르면 올해 안에 내놓을 계획이다. 신한생명은 지난달 24일 신한당뇨엔두배받는건강보험을 KB손해보험은 지난 1일 KB당뇨케어건강보험을 내놨다. 지난 6월 나온 라이나생명의 간편고지 당뇨고혈압집중케어보험은 두 달여 만에 1만 명 이상이 가입했다.기존에도 당뇨병을 보장하는 보험상품이 있었지만 다른 질병도 함께 보장해 보험료가 비싼 게 흠이었다. KB손보 관계자는 당뇨병은 체질과 유전을 감안했을 때 발병 가능성을 어느 정도 예상할 수 있기 때문에 비교적 저렴한 가격에 단독상품에 가입하려는 사람들이 많다고 설명했다.이들 당뇨병 전용상품은 공통적으로 당뇨병으로 입원했을 때 하루에 최대 5만6만원가량의 입원비를 대준다. 각종 합병증에 대해 최대 100만200만원 수준에서 수술비를 보장한다. 특히 당뇨병으로 인해 실명하거나 족부절단을 해야 하는 경우에는 가입금액에 따라 1000만5000만원 수준의 보험금을 준다. 보험료는 최대 월 3만원 수준이며 납입기간은 10년 만기 갱신형이 대부분이다.관련기사전문가가 지목한 금융 위험요인은 미중 무역분쟁경제 성장세 둔화기업은행 모바일서 6자리 비밀번호로 모든 거래 가능제2금융권 DSR 도입 코앞으로불법사금융 풍선효과 우려라이나생명과 KB손보는 당뇨병에 걸린 이들에게도 보험을 판매한다. 단 건강한 사람과 보험료 차이는 있다. 라이나생명 관계자는 당뇨병에 걸린 이가 보험에 가입하려면 건강한 사람보다 월 보험료가 세 배 이상 비싸다고 설명했다.KB손보와 신한생명은 가입자가 지속적으로 건강 관리를 할 수 있는 서비스를 제공한다. KB손보는 전용 모바일 앱응용프로그램에 자신의 건강상태와 식습관 등의 정보를 입력하면 병원이 건강 체크를 해주는 서비스를 내놨다. 신한생명도 모바일 앱을 통해 가입자가 평소 혈당 수치를 점검할 수 있도록 했다.박신영 기자 nyusoshankyung.com
한국경제,2017.08.28,"코스피, 2370선서 약보합세…외국인·기관 '팔자'",http://news.hankyung.com/article/2017082860316,코스피 지수가 2370선에서 약보합세를 보이고 있다.28일 오전 9시30분 현재 코스피지수는 전 거래일보다 5.98포인트0.25 내린 2372.53을 나타내고 있다. 이날 하락 출발한 코스피는 장중 상승 반전하며 2380선을 넘기도 했으나 이내 하락하고 있다.외국인과 기관이 각각 144억원과 112억원 어치의 주식을 팔고 있다. 개인이 123억원 순매수다. 프로그램으로는 차익과 비차익 모두 순매도로 전체 139억원 매도 우위다.관련기사대영포장 5 이상 상승 최근 5일간 기관 대량 순매수DB하이텍 5 이상 상승 2분기부터 가동률 상승  신한금융투자 BUY유지코위버 10 이상 상승 단기중기 이평선 정배열로 상승세업종별로는 하락 우위다. 금융업 전기전자 등은 하락세다. 시가총액 상위종목들도 대부분 하락 중이다. 동부화재60700 0.17 삼성화재275500 0.54 등은 1 이상 빠지고 있다.락앤락16350 0.31은 최대주주 변경 소식에 24대 급등 중이다. 락앤락은 지난 25일 최대주주 김준일 회장과 특수 관계인이 보유한 주식 전량인 3496만1267주63.56를 매도하는 결정에 대해 공시했다. 매수 상대방은 홍콩에 본사를 둔 사모펀드 어피너티다.코스닥지수는 강보합세다. 지수는 전 거래일보다 0.50포인트0.08 오른 650.77을 기록하고 있다. 개인이 221억원 순매수다. 외국인과 기관이 각각 103억원과 101억원의 매도 우위다.원달러 환율은 1거래일 만에 하락세다. 이날 오전 9시29분 현재 서울 외환시장에서 원달러 환율은 전 거래일보다 6.9원 내린 1121.30원에 거래되고 있다.김근희 한경닷컴 기자 tkfcka7hankyung.com
한국경제,2017.08.28,"코스피, 장중 2360선으로 밀려…외국인·개인 매도",http://news.hankyung.com/article/2017082865476,코스피가 장중 2360선으로 밀려났다. 지수가 2360선으로 떨어진 것은 3거래일 만이다.28일 오전 11시7분 현재 코스피 지수는 전 거래일보다 9.68포인트0.41 내린 2368.83을 나타내고 있다. 이날 하락 출발한 코스피는 장중 상승 반전하며 2380선을 넘기도 했다. 그러나 다시 하락한 이후 낙폭을 넓히고 있다.외국인과 개인이 각각 290억원과 31억원 순매도다. 기관은 117억원 어치의 주식을 사들이고 있다. 프로그램으로는 차익과 비차익 모두 순매수로 전체 76억원 매수 우위다.관련기사대영포장 5 이상 상승 최근 5일간 기관 대량 순매수DB하이텍 5 이상 상승 2분기부터 가동률 상승  신한금융투자 BUY유지코위버 10 이상 상승 단기중기 이평선 정배열로 상승세업종별로는 대부분이 하락세다. 금융업 전기전자 등의 주가는 떨어지고 있다. 시가총액 상위종목들은 등락이 엇갈리고 있다. 동부화재60700 0.17 삼성화재275500 0.54 등은 1 이상 빠지고 있다. 반면 한국항공우주31100 0.48와 한미약품403500 0.12의 각각 5와 3대 상승 중이다.락앤락16350 0.31은 최대주주 변경 소식에 24대 급등 중이다. 락앤락은 지난 25일 최대주주 김준일 회장과 특수 관계인이 보유한 주식 전량인 3496만1267주63.56를 매도하는 결정에 대해 공시했다. 매수 상대방은 홍콩에 본사를 둔 사모펀드 어피너티다.코스닥지수는 강보합세다. 지수는 전 거래일보다 1.67포인트0.26 오른 651.94를 기록하고 있다. 개인과 기관이 각각 65억원과 82억원 순매수다. 외국인은 133억원 매도 우위다.원달러 환율은 1거래일 만에 하락세다. 이날 오전 11시6분 현재 서울 외환시장에서 원달러 환율은 전 거래일보다 6.9원 내린 1121.30원에 거래되고 있다.김근희 한경닷컴 기자 tkfcka7hankyung.com
한국경제,2017.08.28,"5일 만에 하락한 코스피, 2360선 후퇴…외국인 '팔자'",http://news.hankyung.com/article/2017082870006,5거래일 만에 하락한 코스피가 2360선으로 후퇴했다.28일 오후 1시19분 현재 코스피지수는 전 거래일보다 9.49포인트0.40 내린 2369.02를 나타내고 있다. 이날 하락 출발한 코스피는 상승 반전하며 장중 2380선을 돌파하기도 했다. 그러나 다시 하락한 이후 2360선 후반을 맴돌고 있다.외국인과 개인이 각각 592억원과 297억원 순매도다. 기관은 689억원 순매수다. 프로그램 매매를 통해서는 490억원의 자금이 유입되고 있다.관련기사대영포장 5 이상 상승 최근 5일간 기관 대량 순매수DB하이텍 5 이상 상승 2분기부터 가동률 상승  신한금융투자 BUY유지코위버 10 이상 상승 단기중기 이평선 정배열로 상승세업종별로는 종이목재 운수창고 음식료품 철강금속 등의 제외하고 대부분이 하락하고 있다. 시가총액 상위종목들은 등락이 엇갈리고 있다. 동부화재60700 0.17는 2 가까이 빠지고 있다. 삼성화재275500 0.54 KB금융46550 0.43 등은 1 이상 내림세다. 반면 한국항공우주31150 0.65와 한미약품403000 0.00의 각각 5와 3대 상승 중이다.SK하이닉스71800 1.27는 도시바 메모리 인수가 무산될 가능성이 커지면서 1 대 하락세를 보이고 있다. 전날 일본 아사히신문은 도시바가 반도체 자회사인 도시바 메모리를 당초 우선협상대상자였던 한미일 연합이 아니라 미국 반도체 회사 웨스턴디지털WD가 포함된 신 미일 연합에 넘기기로 합의했다고 보도했다.락앤락16350 0.31은 최대주주 변경 소식에 24대 급등 중이다. 락앤락은 지난 25일 최대주주 김준일 회장과 특수 관계인이 보유한 주식 전량인 3496만1267주63.56를 매도하는 결정에 대해 공시했다. 매수 상대방은 홍콩에 본사를 둔 사모펀드 어피너티다.코스닥지수는 상승 중이다. 지수는 전 거래일보다 2.52포인트0.39 오른 652.79를 기록하고 있다. 외국인과 개인이 각각 202억원과 9억원 순매수다. 기관이 196억원의 어치의 주식을 팔고 있다.전자장비 제조업체인 인콘1200 0.00은 최대주주 변경 소식에 10 이상 급등 중이다. 비메모리 반도체 설계업체인 에이디칩스2080 2.21는 유상증자 결정에 19 이상 급락하고 있다. 장중에는 2140원까지 떨어져 신저가를 기록했다.원달러 환율은 1거래일 만에 하락세다. 이날 오후 1시18분 현재 서울 외환시장에서 원달러 환율은 전 거래일보다 8.3원 내린 1119.90원에 거래되고 있다.김근희 한경닷컴 기자 tkfcka7hankyung.com
한국경제,2017.08.28,"코스피, 2370선 턱걸이…外人 '팔자'에 닷새 만에 하락",http://news.hankyung.com/article/2017082875246,사진게티이미지뱅크코스피가 5거래일 만에 하락했다. 장중 2360선까지 밀려났던 코스피는 간신히 2370선을 지켰다.28일 코스피 지수는 전 거래일보다 8.21포인트0.35 내린 2370.30에 마감했다. 이날 하락 출발한 코스피는 상승 반전하며 장중 2380선을 돌파하기도 했다. 그러나 다시 하락한 이후 2360선을 맴돌다 장 막판 2370선으로 올라왔다.서동필 BNK투자증권 연구원은 지난 주말 미국증시에서 정보기술IT주의 주가가 하락하면서 외국인들이 국내 증시에서도 IT주를 팔았다며 IT주의 주가가 빠지면서 수급이 불안정해지고 코스피가 하락한 것이라고 분석했다.관련기사대영포장 5 이상 상승 최근 5일간 기관 대량 순매수DB하이텍 5 이상 상승 2분기부터 가동률 상승  신한금융투자 BUY유지코위버 10 이상 상승 단기중기 이평선 정배열로 상승세외국인과 개인이 각각 603억원과 838억원 어치의 주식을 팔았다. 기관은 1200억원 순매수를 기록했다. 프로그램 매매를 통해서는 1500억원의 자금이 유입됐다.업종별로는 등락이 엇갈렸다. 전기전자 유통 금융업 등은 하락했고 의약품 화학 등은 상승했다. 시가총액 상위종목들도 혼조세를 보였다. 동부화재 삼성화재 KB금융 등은 1 이상 내림세를 기록했다. 반면 한국항공우주는 5.42 급등했다. 한미약품도 3.91 강세를 기록했다.SK하이닉스는 도시바 메모리 인수가 무산될 가능성이 커지면서 하락했다. 전날 일본 아사히신문은 도시바가 반도체 자회사인 도시바 메모리를 당초 우선협상대상자였던 한미일 연합이 아니라 미국 반도체 회사 웨스턴디지털WD가 포함된 신 미일 연합에 넘기기로 합의했다고 보도했다.락앤락은 최대주주 변경 소식에 25.10 급등했다. 락앤락은 지난 25일 최대주주 김준일 회장과 특수 관계인이 보유한 주식 전량인 3496만1267주63.56를 매도하는 결정에 대해 공시했다. 매수 상대방은 홍콩에 본사를 둔 사모펀드 어피너티다.반면 코스닥지수는 상승했다. 지수는 전 거래일보다 2.65포인트0.41 오른 652.92를 기록했다. 외국인은 307억원 순매수를 보였다. 개인과 기관이 각각 102억원과 183억원 순매도 했다.전자장비 제조업체인 인콘은 최대주주 변경 소식에 10.13 급등했다. 비메모리 반도체 설계업체인 에이디칩스는 유상증자 결정에 17.17 급락했다.원달러 환율은 1거래일 만에 하락했다. 이날 서울 외환시장에서 원달러 환율은 전 거래일보다 8.1원 내린 1120.10원에 거래를 마쳤다.김근희 한경닷컴 기자 tkfcka7hankyung.com
한국경제,2017.08.31,"코스피, 2360선서 하락 지속…외국인 닷새째 '팔자'",http://news.hankyung.com/article/2017083199236,오후 들어서도 코스피가 2360선 초반에서 하락하고 있다. 외국인들은 닷새째 팔자를 외치고 있다.31일 오후 1시25분 현재 코스피 지수는 전날보다 7.93포인트0.33 내린 2364.36을 나타내고 있다. 이날 상승 출발한 코스피는 장 중 2370선에서 등락을 반복했으나 이내 하락하고 있다.외국인과 기관이 각각 1020억원과 240억원 어치의 주식을 팔고있다. 개인이 1124억원 순매수다. 프로그램 매매는 차익거래와 비차익거래 모두 순매도로 총 1438억원의 자금이 빠져나가고 있다.관련기사코스피 2360선서 등락 거듭삼성전자 나흘 만에대영포장 5 이상 상승 최근 5일간 기관 대량 순매수DB하이텍 5 이상 상승 2분기부터 가동률 상승  신한금융투자 BUY유지업종별로는 의료정밀 전기전 철강금속 종이목재 등을 제외한 대부분의 업종이 내림세다. 시가총액 상위종목들도 하락 우위다. 네이버116000 2.11와 KB금융46550 0.43은 2 이상 삼성화재275500 0.54 LG72000 0.70 한국전력25050 1.38 등은 1 이상 떨어지는 중이다.기아차41150 3.52는 통상임금 소송 1심에서 일부 패소 영향으로 3 이상 약세다. 서울중앙지법 민사합의41부권혁중 부장판사는 기아차 소속 근로자 2만7000여명이 연 700인 정기기상여금 등을 통상임금으로 인정해 달라며 회사를 상대로 낸 소송에서 원고 일부 승소 판결을 내렸다.코스닥 지수는 전날보다 1.45포인트0.22 오른 656.45를 기록하고 있다. 외국인과 개인이 각각 357억원과 43억원 매수 우위다. 기관은 각각 321억원 순매도다.케이피엠테크1030 3.00는 의학 및 약학 연구 개발업체 에이비온의 경영권을 인수했다는 소식에 3대 강세다.원달러 환율은 하루 만에 상승세다. 서울 외환시장에서 원달러 환율은 전날보다 2.0원 오른 1126.20원에 거래되고 있다.김근희 한경닷컴 기자 tkfcka7hankyung.com
한국경제,2017.08.31,"코스피, 외국인·기관 매도공세에 2350선 '후퇴'",http://news.hankyung.com/article/2017083100386,코스피가 외국인과 기관의 매도공세에 2350선으로 후퇴했다.31일 오후 2시51분 현재 코스피 지수는 전날보다 14.51포인트0.61 내린 2357.78을 나타내고 있다. 코스피는 오후들어 낙폭을 벌리고 있다.외국인과 기관이 각각 1613억원과 254억원 어치의 주식을 팔고있다. 개인이 1506억원 순매수다. 프로그램 매매는 차익거래와 비차익거래 모두 순매도로 총 1895억원의 자금이 빠져나가고 있다.관련기사대영포장 5 이상 상승 최근 5일간 기관 대량 순매수DB하이텍 5 이상 상승 2분기부터 가동률 상승  신한금융투자 BUY유지코위버 10 이상 상승 단기중기 이평선 정배열로 상승세업종별로는 의료정밀 비금속광물 철강금속 등을 제외한 대부분의 업종이 내림세다. 시가총액 상위종목들도 하락 우위다. 네이버116000 2.11와 KB금융46550 0.43은 2 이상 삼성화재275000 0.72 LG72000 0.70 한국전력25050 1.38 등은 1 이상 떨어지는 중이다.코스닥 지수는 전날보다 1.54포인트0.24 오른 656.54를 기록하고 있다. 외국인과 개인이 각각 457억원과 70억원 매수 우위다. 기관은 각각 427억원 순매도다.김근희 한경닷컴 기자 tkfcka7hankyung.com
한국경제,2017.08.31,"코스피, 2360선으로 밀려나…외국인 닷새째 '셀 코리아'",http://news.hankyung.com/article/2017083103606,사진게티이미지뱅크외국인이 닷새째 셀 코리아를 외치면서 코스피가 2360선으로 주저앉았다.31일 코스피 지수는 전날보다 9.10포인트0.38 내린 2363.19에 장을 마감했다. 이날 상승 출발한 코스피는 장 초반 2370선에서 등락을 반복했으나 하락세로 방향을 잡았다. 오후 들어 낙폭을 벌리며 2350선까지 밀려나기도 했다.김용구 하나금융투자 연구원은 선진국 통화정책 등 대외변수에 대한 경계감으로 외국인들이 2000억원 이상을 순매도 하면서 코스피 지수가 하락했다며 특히 기아차41200 3.40 통상임금 판결이 중립 이하의 결과를 내면서 자동차 주를 중심으로 주가가 빠졌다고 말했다.관련기사마감코스피 7.55p 상승 2372.29코스피 2360선 강보합세 지속대북 리스크 완화에 기관 매수대영포장 5 이상 상승 최근 5일간 기관 대량 순매수외국인은 닷새째 매도공세를 펼치며 1099억원 어치의 주식을 팔았다. 기관도 575억원 순매도했다. 개인은 1346억원 순매수를 기록했다. 프로그램 매매는 차익거래 602억원 비차익거래 989억원 순매도로 총 1592억원의 자금이 빠져나갔다.의료정밀 비금속광물 철강금속 종이목재 전기전자 등을 제외한 대부분의 업종이 내렸다. 시가총액 상위종목들도 하락 우위였다. 네이버116000 2.11와 KB금융46550 0.43은 2 이상 삼성화재275000 0.72 LG72000 0.70 등은 1 이상 떨어졌다.자동차 주들은 기아차가 통상임금 소송 1심에서 일부 패소하자 나란히 하락했다. 기아차는 3.54 약세로 마감했다. 현대차127500 1.16와 현대모비스213000 1.84는 각각 1.75와 3.48 떨어졌다.이날 서울중앙지법 민사합의41부권혁중 부장판사는 기아차 소속 근로자 2만7000여명이 연 700인 정기기상여금 등을 통상임금으로 인정해 달라며 회사를 상대로 낸 소송에서 원고 일부 승소 판결을 내렸다.반면 코스닥 지수는 상승했다. 지수는 전날보다 2.83포인트0.43 오른 657.83에 장을 마쳤다. 외국인이 731억원 순매수했다. 개인과 기관은 각각 98억원과 491억원 순매도했다.케이피엠테크1030 3.00는 의학 및 약학 연구 개발업체 에이비온의 경영권을 인수했다는 소식에 3.06 올랐다.원달러 환율은 하루 만에 상승했다. 서울 외환시장에서 원달러 환율은 전날보다 3.6원 오른 1127.80원에 장을 마감했다.김근희 한경닷컴 기자 tkfcka7hankyung.com
한국경제,2017.08.31,손보협회 차기 회장 인선절차 착수…장남식 회장 연임하나,http://news.hankyung.com/article/2017083114491,주요 금융협회장 인사가 막을 올렸다. 손해보험협회가 오는 5일 차기 회장 선출 절차에 착수하는 데 이어 전국은행연합회 생명보험협회 등도 차기 회장 인선에 나설 예정이다.손해보험협회는 9월5일 이사회를 열어 장남식 회장의 후임을 뽑기 위한 회장추천위원회 구성안을 논의하기로 했다고 31일 밝혔다.장남식 회장 임기는 8월31일까지다. 이를 감안하면 8월 초에 회추위를 꾸려야 했지만 손보협회는 차기 회장 인선을 미뤄왔다. 새 정부가 출범한 지 얼마 되지 않은 데다 다른 협회보다 앞서 회장을 뽑는 데 부담을 느껴서라는 게 보험업계 분석이다.관련기사전문가가 지목한 금융 위험요인은 미중 무역분쟁경제 성장세 둔화기업은행 모바일서 6자리 비밀번호로 모든 거래 가능제2금융권 DSR 도입 코앞으로불법사금융 풍선효과 우려차기 손보협회장은 삼성화재 현대해상 등 6개 회원사로 구성된 이사회가 회추위를 꾸린 뒤 회추위가 복수 후보를 추천하면 총회에서 투표로 결정한다. 통상 회장 선임에 걸리는 시간을 고려할 때 총회는 10월 중순께 열릴 것으로 예상된다. 손보협회는 현행 보험사 최고경영자CEO 출신으로 제한하고 있는 회장 입후보 자격요건을 민간 및 관 출신으로 확대하는 방안을 검토 중인 것으로 알려졌다. 2014년 세월호 참사로 관피아관료마피아 합성어에 대한 비판 여론이 거세지자 손보협회 등 주요 금융협회는 회장을 민간 금융회사 출신으로 뽑도록 제한했다. 차기 손보협회장 후보로는 강영구 메리츠화재 사장 나명현 전 현대해상 상근감사 지대섭 화재보험협회 이사장 허창언 금융보안원장 등이 거론되고 있다. 장 회장의 연임 가능성도 나온다.다른 금융협회들도 회장 교체를 앞두고 있다. 전국은행연합회는 하영구 회장의 임기가 11월30일 끝나는 데 맞춰 후임자 인선을 준비 중이다. 신상훈 전 신한금융지주 사장과 윤용로 전 기업은행장 민병덕 전 국민은행장 등이 차기 회장 후보 물망에 오르내리고 있다. 생명보험협회도 이수창 회장 임기 만료일12월8일에 앞서 회추위를 구성할 예정이다. 금융투자협회장도 내년 2월3일 임기가 끝난다. 황영기 현 회장의 재출마 가능성이 거론된다. 유상호 한국투자증권 사장도 물망에 올랐으나 본인은 출마 의사가 없다는 뜻을 주변에 알린 것으로 전해졌다.박신영이현일박종서 기자 nyusoshankyung.com
