Media,Date,Title,Url,Content
경향신문,2014.05.01,‘무보수’ 재벌회장은 건강·연금보험료 낼까?,http://www.khan.co.kr/kh_news/art_view.html?artid=201405010845521&code=920509,이건희 삼성전자 회장계열사 경영상황이나 개인적인 처지 탓에 연봉을 안 받고 무보수를 선언한 주요 그룹 회장들은 건강보험료와 국민연금보험료를 얼마씩 낼까. 이건희 삼성전자 회장의 경우 수년째 보수를 안 받고 아예 지역 건강보험가입자로 편입됐다. 다른 회장들도 개인 상황별로 다르게 내고 있다. 1일 건강보험공단과 재계에 따르면 한진해운 대표이사 회장으로 취임한 조양호 한진그룹 회장은 회사가 흑자를 내기까지는 연봉은 받지 않고 무보수 대표로 일하겠다고 밝혔다. 전경련 회장인 허창수 GS그룹 회장도 GS건설로부터 당초 보수를 받아 논란을 불렀지만 올해는 보수를 받지 않기로 했다. 최태원 SK그룹 회장 역시 올해 SK와 SK하이닉스 비상근 회장으로 있지만 보수를 받지 않겠다고 선언했다. 회장 등 대기업 임직원들은 건강보험과 국민연금에 직장가입자로 의무적으로 가입돼 정해진 보험료율에 따라 매달 보험료를 내야 한다. 건강보험료율은 보수월액의 5.99이며 연금 보험료율은 근로소득의 9다. 건강보험이나 국민연금은 소득에 비례해 보험료가 올라가돼 상한선이 정해져 있다. 지난해 기준으로 건강보험 직장가입자 개인이 부담하는 월 보험료 상한선은 230만원이다.다만 직장가입자가 근로소득 외에 사업소득 이자 배당 임대소득 등을 합친 종합소득이 연간 7200만원을 넘는 경우 추가로 월 최대 230만원까지 보험료가 부과된다. 직장가입자에게 부과될 수 있는 최고보험료는 결국 460만원이다. 국민연금도 올해 1월 기준 상한선은 월 소득 398만원이다. 여기에 연금 보험료율 9를 적용해 직장인일 경우 회사와 반반씩 부담하는 원칙에 따라 월 최대 35만8200원398만원0.09의 절반인 월 17만9100원의 보험료를 낸다. 법인대표는 상근하면서 보수를 받는 등 2가지 조건을 충족해야만 직장가입자로 인정해준다. 상근하지 않거나 보수를 받지 않으면 직장가입자 자격을 상실하고 지역가입자로 편입된다.여러 계열사에 동시에 대표이사나 임원일 때는 직장가입자 자격을 그대로 유지할 수 있다. 이 때 회장은 직장별로 받은 보수월액에 따라 별도로 각각 건강보험료를 내야 하는 규정에 맞춰 건보료를 낸다. 삼성그룹 측은 이건희 회장은 2010년 경영에 복귀하면서 회사에서 보수를 받지 않기 때문에 건강보험 지역가입자로 돼 있다며 지역가입자가 낼 수 있는 가장 높은 보험료를 낸다고 밝혔다.건강보험 지역가입자의 보험료 상한선은 218만9830원이다. 그러나 만약 이 회장이 직장가입자였다면 이자 배당 소득 등을 감안해 460만원까지 건강보험료를 냈어야 할 것으로 보인다. 이 회장은 지난해 삼성전자 삼성생명 삼성물산에서 배당금으로만 1079억원을 받아 국내 최고 소득을 거뒀다.조양호 회장은 한진해운의 건강보험 직장가입자 자격은 상실하지만 대한항공과 한진의 대표이사로 연봉을 받기 때문에 직장가입자를 유지한다. 최태원 회장은 비상근에다 보수를 안 받고 모든 계열사 등기이사직에서 물러나 지역가입자로 전환된다. 다만 최 회장은 현재 시설수용상태여서 건강보험공단에 신고하면 이 기간은 건보료가 면제된다. 국민연금 보험료는 더 단순하다. 직장가입자가 보수를 받지 않아 소득이 없으면 본인의 신청으로 일정 기간 보험료 납부를 중단받는다. 또한 직장별로 보험료를 각각 따로 내는 건강보험과 달리 국민연금은 전체 월평균 급여 합산이 소득상한액인 398만원 이상일 때만 최대 월 17만9100원 보험료만 내면 된다. 관련기사 이건희 회장이 내는 건강보험료는 얼마   관련기사 지난해 재계 소득왕은 이건희 삼성전자 회장   
경향신문,2014.05.02,"대한항공, 인천~휴스턴 노선 신규취항",http://www.khan.co.kr/kh_news/art_view.html?artid=201405021030111&code=920509,대한항공은 2일 인천국제공항 국제선 청사 17번 출국장에서 인천미국 휴스턴 직항 신규 취항 기념행사를 열었다. 이 자리에는 지창훈 대한항공 총괄사장 최홍열 인천국제공항공사 사장직무대행 등이 참석했다. 대한항공은 인천휴스턴 노선에 총 248석 규모의 B777200 항공기를 투입해 매일 운항한다. 오전 9시10분 인천을 출발해 현지시간 오전 8시30분 휴스턴 조지부시 국제공항에 도착하고 귀국편은 오전 10시40분 휴스턴공항을 출발해 다음날 오후 3시30분 인천공항에 도착하는 일정이다.휴스턴은 항공우주와 에너지 등 최첨단 산업이 발달한 도시다. 미항공우주국NASA의 우주비행관제센터와 세계 최대 정유공업단지 등이 위치해 있으며 LG전자 삼성중공업 및 SK에너지 등 17개 국내 주요 기업들이 진출해있다. 그러나 그동안 국내 항공사가 운항하는 휴스턴 직항 노선은 없었다.휴스턴 노선 취항에 따라 대한항공이 운항하는 미주노선은 뉴욕 로스앤젤레스 상파울루 등 14개로 늘어나게 됐다.  대한항공 와이페이모어
경향신문,2014.05.06,항공기에 더블베드 침실·욕실까지 등장,http://www.khan.co.kr/kh_news/art_view.html?artid=201405061824031&code=920401,에티하드항공 A380 내부 첫 공개국내외 항공사들이 초대형 항공기 A380을 도입하면서 기내 환경을 속속 고급화하고 있다. 좌석을 넓히는 것은 물론 침실과 욕실까지 등장했다. 하늘을 나는 특급호텔이라 불리는 A380 장점을 최대한 살려 차별화를 꾀하는 것이다. 아랍에미리트연합 국영 항공사인 에티하드항공은 지난 4일 글로벌 공개 행사를 열고 A380의 내부를 처음 공개했다. 11.63.5평 크기의 일등석에는 2명이 함께 사용할 수 있는 거실사진과 더블베드 침실 별도 욕실이 마련됐다. 호텔 서비스 교육을 이수한 전담 직원이 별도 배치된다. 다음 등급 좌석도 침대처럼 완전히 젖혀지는 좌석과 냉장 기능을 갖춘 미니바 개인용 세면대와 옷장을 제공한다. 이달 말과 다음달 A380을 1대씩 도입하는 아시아나항공도 일등석에 미닫이문을 달아 개인 공간을 마련했다. 비즈니스석 좌석 간 거리는 2.04m로 운항 중인 A380 가운데 가장 넓게 만들었다. 대한항공은 2011년부터 A380을 도입해 2층을 모두 비즈니스석으로 만들고 기내면세품 전시공간을 운영하고 있다. 
경향신문,2014.05.07,재벌 오너 일가와 전문경영인 연봉 ‘천양지차’…“연봉 산정 기준 공개해야”,http://www.khan.co.kr/kh_news/art_view.html?artid=201405070804061&code=920100,같은 재벌그룹 임원이라도 오너 일가와 전문경영인의 연봉 격차가 2배 이상 벌어지는 것으로 조사됐다.경제개혁연구소는 지난해 국내 30대재벌 계열사의 최상위 보수 수령자와 차상위 수령자 간의 보수 격차를 분석한 결과 보수 격차가 큰 상위 20개 기업 중 19곳에서 총수 일가가 가장 많은 연봉을 받은 것으로 드러났다고 7일 밝혔다. 조사에는 그룹 계열사 73곳이 포함됐다. 이들 회사의 최상위 보수 수령자는 평균 24억1000만원 차상위 수령자는 평균 10억6000만원을 연봉으로 받았다. 전체 임원 287명의 연간 평균 보수액은 14억4000만원으로 집계됐다.최상위차상위 수령자 간 보수 격차가 가장 큰 기업 13위는 모두 SK그룹 계열사가 차지했다. SK의 보수격차최상위 보수차상위 보수가 7.95배로 가장 컸고 SK CC 7.82배 SK이노베이션이 6.70배로 뒤를 이었다. 세 기업 모두 최태원 SK그룹 회장이 가장 많은 보수를 받아갔다. 최 회장은 SK에서 87억원 SK CC에서 80억원 SK이노베이션에서 112억원을 수령했다.이외에 금호석유화학5.99배 대한항공5.32배 현대모비스5.07배 등도 큰 격차를 나타냈다. 나머지 기업들도 대부분 2배 이상의 보수 격차를 보였다.상위 20개 회사 중 전문경영인이 최고 보수액을 받아간 경우는 삼성증권의 김석 대표이사가 유일했다. 이런 가운데 차상위 보수 수령자들은 대부분 전문경영인이었다.그러나 현대자동차와 GS건설은 최상위 보수 수령자에 이어 차상위 보수 수령자도 총수 일가인 것으로 확인됐다. 현대자동차에서는 정몽구 현대자동차그룹 회장에 이어 정의선 현대자동차 부회장이 가장 많은 임금을 받았고 GS건설에서는 허창수 GS그룹 회장과 허명수 GS건설 사장이 보수 수령액이 가장 많은 임원 12위에 올랐다.강정민 경제개혁연구소 연구원은 임원 간 보수 차이가 2배 이상 나는 것은 쉽게 납득하기 어려운 부분이라며 총수 일가의 보수 책정에 객관적이고 명확한 기준이 있기보다는 총수 일가나 최측근이 보수 책정에 깊이 관여하고 있기 때문으로 풀이된다고 전했다. 그는 개정된 자본시장법의 취지에 맞게 개별임원 보수를 공시할 때 반드시 구체적인 산정 기준과 방법에 대해서도 공시하도록 의무화해야 할 것이라고 덧붙였다. 관련 기사무보수 재벌회장은 건강연금보험료 낼까 관련 기사재벌그룹 직장인 평균연봉 일반 직장인 1.5배
경향신문,2014.05.07,매출 ‘1조클럽’ 중 23%는 이자도 못 내,http://www.khan.co.kr/kh_news/art_view.html?artid=201405070917501&code=920509,지난해 연간 매출이 1조원 이상을 자랑하는 이른바 1조클럽 상장기업의 23가 영업 활동으로 이자 비용도 못 갚는 것으로 나타났다. 항공 해운 조선 건설 업종의 기업들이 많았다.재벌닷컴은 2013회계연도 매출액이 1조원을 넘은 159개 상장사금융회사 제외의 영업이익과 이자비용을 분석한 결과 이자보상배율이 1배 미만인 상장사가 36개사로 전체의 22.6로 집계됐다고 7일 밝혔다.이자보상배율은 영업이익을 이자비용으로 나눈 것이다. 이 수치가 1배 미만이면 영업이익으로 이자비용을 감당하지 못한다는 뜻이다.매출 1조 클럽 가입 기업 중에서 이자보상배율 1배 미만인 회사 비율은 지난해가 최근 3년 내 가장 높았다. 이 비율은 2011년엔 146개사 중 26개사로 17.8를 기록했고 2012년에는 34개사로 전체 158개사의 21.5로 높아졌다.연간 영업이익이 적자여서 빚을 내서 이자비용을 감당한 곳은 2011년 15개사로 전체의 10.3에서 2012년엔 19개사로 비중이 12로 높아졌다. 이어 지난해는 전체의 17.6인 28곳으로 늘었다.특히 이자보상배율이 마이너스인 곳 중에는 항공과 해운 조선 건설 등 세계 금융위기 이후 불황을 겪는 업종 내 기업들이 많았다.대우건설과 삼성엔지니어링 GS건설 현대산업개발 한진중공업 쌍용건설 KCC건설 계룡건설산업 동부건설 등 건설사들과 STX STX중공업 STX조선해양 STX팬오션현 팬오션 등 STX그룹 상장사들이 대표적이다.또 LG전자와 삼성SDI 대한항공 아시아나항공 한진해운 현대상선 현대미포조선 OCI 두산인프라코어 쌍용자동차 대한전선 대성산업 한라 현대하이스코 삼성정밀화학 등 상장사들도 이자보상배율이 마이너스였다.LG전자는 이자보상배율이 2011년 마이너스에서 2012년 0.2배로 개선됐다가 지난해 다시 마이너스로 돌아섰다.삼성SDI의 이자보상배율은 2012년 3.4배에서 지난해 마이너스로 악화했다. 삼성SDI는 지난해 1276억원의 영업손실을 내 영업활동만으로 이자 250억원의 비용을 감당하지 못했다.대한항공은 180억원의 영업손실을 냈고 이자비용은 4374억원에 달했다. 아시아나항공도 616억원 영업적자를 냈으나 이자비용으로 1352억원을 내야 했다.
경향신문,2014.05.07,‘1조클럽’ 상장사 5곳 중 1곳 이자도 못 번다,http://www.khan.co.kr/kh_news/art_view.html?artid=201405071614161&code=920509,지난해 연간 매출이 1조원을 넘은 1조클럽 상장기업 5곳 중 1곳은 영업활동으로 이자비용도 감당하기 힘든 것으로 드러났다. 항공해운조선건설 등 경기침체 영향을 받은 업체가 많았다.7일 재벌닷컴이 2013 회계연도 매출액이 1조원을 넘은 159개 상장사금융회사 제외 영업이익과 이자비용을 분석한 결과 이자보상배율이 1배 미만인 업체가 36곳으로 전체 22.6인 것으로 나타났다. 이자보상배율은 영업이익을 이자비용으로 나눈 것으로 1배 미만이면 영업이익으로 이자비용도 대지 못한다는 뜻이다.이 같은 기업 비율은 2011년 17.8 2012년 21.5에 이어 점차 높아졌다. 특히 연간 영업이익이 적자인 기업은 2011년 10.3 2012년 12에서 지난해 전체의 17.6인 28곳으로 급증했다.이자보상배율이 마이너스인 곳 중에는 2008년 글로벌 금융위기 이후 침체에 놓인 업종 기업이 많았다.대우건설 삼성엔지니어링 GS건설 현대산업개발 한진중공업 쌍용건설 KCC건설 계룡건설산업 동부건설 등 건설사들과 STX STX중공업 STX조선해양 STX팬오션 등 STX그룹 상장사들이다.LG전자와 삼성SDI 대한항공 아시아나항공 한진해운 현대상선 현대미포조선 OCI 두산인프라코어 쌍용자동차 대한전선 대성산업 한라 현대하이스코 삼성정밀화학 등도 포함됐다.이 가운데 LG전자는 이자보상배율이 2011년 마이너스에서 2012년 0.2배로 다소 개선됐지만 지난해 다시 마이너스로 떨어졌다. 지난해 2139억원 영업손실을 봐 이자비용 2274억원을 감당하지 못한 것이다. 한라와 대성산업은 2년째 이자보상배율이 마이너스였다.이자보상배율이 1배 미만인 기업은 한국전력 0.2배 KT 0.8배 LG이노텍 0.3배 동국제강 0.1배 CJ대한통운 0.9배 동부제철 0.1배 코오롱글로벌 0.2배 두산건설 0.3배 등이었다.
경향신문,2014.05.09,"대한항공, 27일부터 중국 우루무치 노선 운항",http://www.khan.co.kr/kh_news/art_view.html?artid=201405091454151&code=920509,대한항공이 27일부터 중국 우루무치 노선 운항을 재개한다고 9일 밝혔다.대한항공은 2004년부터 인천우루무치 노선 운항을 시작해 여행 수요와 비즈니스 수요가 집중되는 5월부터 10월까지 운항해왔다. 올해 운항기간은 27일부터 10월11일까지다. 주 2회 운항한다.출발편은 매주 화토요일 오후 7시40분 인천국제공항을 출발해 다음날 오전 0시10분현지시간 우루무치에 도착하고 귀국편은 매주 수일요일 오전 1시20분현지시간에 우루무치를 떠나 같은날 오전 7시 인천에 도착하는 일정이다.우루무치는 중국 서부 신장 위구르 자치구 중심 도시이자 동서양을 잇던 실크로드 관문이다. 몽골어로 아름다운 목장이라는 뜻인 우루무치는 세계 도시들 중 바다와 가장 멀리 떨어져 있는 도시로도 유명하다.
경향신문,2014.05.12,제주공항 돌풍으로 무더기 결항…1만5000여명 발묶여,http://www.khan.co.kr/kh_news/art_view.html?artid=201405112359261&code=940100,페이스북 공유하기트위터 공유하기공유 더보기
경향신문,2014.05.13,SK텔레콤 대한항공 이용 고객 로밍서비스 79% 할인,http://www.khan.co.kr/kh_news/art_view.html?artid=201405130917061&code=930201,SK텔레콤이 대한항공과 업무 제휴를 맺고 대한항공으로 미국 중국 일본을 방문하는 고객에게 휴대전화 로밍 서비스를 최대 79 할인한 가격에 제공하는 서비스를 13일 선보였다.대한항공 엑설런트 T로밍란 이름의 이 서비스는 3일간 데이터 무제한 음성 30분 문자메시지SMS 30건을 이용할 수 있는 대한항공 엑셀런트 T로밍 3일2만9000원과 5일간 데이터 무제한 음성 100분 SMS 100건 조건의 대한항공 엑셀런트 T로밍 5일5만9000원 등 2종류가 있다. SK텔레콤은 별도의 로밍 요금제에 가입하지 않았을 때와 비교하면 최대 79 할인 효과가 있다고 설명했다.서비스 신청은 T로밍 홈페이지www.skroaming.com나 공항 내 T로밍센터 모바일 T로밍httpkal.troaming.co.kr 등을 통해 하면 된다. SK텔레콤과 대한항공은 서비스 출시를 기념해 19일부터 7월 27일까지 온오프라인 이벤트를 열어 최신형 스마트폰 기프티콘 등 경품을 증정한다.
경향신문,2014.05.13,"SKT, 대한항공 이용 가입자에게 로밍요금 최대 79% 할인 제공",http://www.khan.co.kr/kh_news/art_view.html?artid=201405131126361&code=930201,SK텔레콤은 대한항공을 이용해 미국 중국 일본을 방문하는 SK텔레콤 고객에게 최대 79 할인된 가격으로 휴대폰 로밍 서비스를 제공한다고 13일 밝혔다. 이 서비스가 적용되는 3개 국가는 국내 여행객이 가장 많이 출국하는 국가로 해당 고객은 음성 및 문자메시지 데이터 로밍 서비스를 국내 최저 요금으로 이용할 수 있다.각각 3일과 5일간 사용할 수 있는 두 개의 상품이 있다. 대한항공 엑셀런트 T로밍 3일은 2만9000원을 내면 3일 간 데이터 무제한 음성 30분 SMS 30건을 이용할 수 있다. 대한항공 엑설런트 T로밍 5일의 경우는 5만9000원을 내면 데이터 무제한 음성 100분 SMS 100건을 이용할 수 있다. 별도의 로밍 요금제에 가입하지 않을 때보다 최대 79 할인미국 기준받는 것이라고 SK텔레콤은 설명했다.대한항공 엑설런트T로밍 서비스 이용을 원하는 고객은 T로밍 홈페이지www.skroaming.com 및 공항 내 T로밍센터 모바일 T로밍httpkal.troaming.co.kr에서 신청 가능하다. SK텔레콤과 대한항공은 대한항공 엑셀런트 T로밍 서비스 출시를 기념해 5월 19일부터 7월 27일까지 실시하는 온오프라인 이벤트를 통해 최신형 스마트폰 기프티콘 등 다양한 경품을 제공할 예정이다.SK텔레콤 이용환 제휴마케팅본부장은 항공과 통신은 해외로 떠나는 고객이 필수로 이용하는 연관 산업으로 상호 협력시 시너지 효과를 극대화 시킬 수 있다는 점에 착안하여 국내 1위 항공사인 대한항공과 공동 마케팅을 진행하게 됐다고 말했다. 이어 앞으로도 지속적인 제휴를 통해 고객들이 더욱 편리하고 만족스러운 여행을 할 수 있도록 다방면에서 제휴를 확대해 나갈 것이라고 밝혔다.
